Client ID,Service Start Date
5361,6/25/2021
10917,6/25/2021
10917,6/25/2021
10917,6/25/2021
11016,6/25/2021
11016,6/25/2021
709,6/25/2021
13680,6/25/2021
8597,6/25/2021
13680,6/25/2021
13233,6/25/2021
12230,6/28/2021
12230,6/28/2021
13233,6/25/2021
12230,6/28/2021
9082,6/28/2021
8169,6/28/2021
11559,6/28/2021
8169,6/28/2021
8169,6/28/2021
7038,6/28/2021
10363,6/28/2021
14233,6/28/2021
14233,6/28/2021
10363,6/28/2021
14578,6/28/2021
13340,6/28/2021
13340,6/28/2021
10917,6/28/2021
10917,6/28/2021
8597,7/23/2021
81,7/23/2021
9201,6/28/2021
9201,6/28/2021
81,6/28/2021
81,6/28/2021
13680,6/28/2021
10363,6/21/2021
9475,6/21/2021
4305,6/21/2021
14849,6/21/2021
13680,6/28/2021
13680,6/28/2021
2846,6/28/2021
10363,6/21/2021
8572,6/21/2021
10363,6/21/2021
13680,6/21/2021
13680,6/21/2021
13233,6/21/2021
14849,6/21/2021
14570,6/21/2021
11559,6/21/2021
9475,6/21/2021
13233,6/21/2021
13233,6/21/2021
14849,6/21/2021
6942,6/21/2021
5361,7/23/2021
11559,7/29/2021
709,6/21/2021
709,6/21/2021
8597,7/23/2021
5361,7/23/2021
81,7/23/2021
9201,7/23/2021
6193,7/23/2021
14570,6/21/2021
11559,6/21/2021
8572,6/21/2021
11559,6/21/2021
1640,6/21/2021
81,7/23/2021
9201,7/23/2021
9201,7/23/2021
11559,7/29/2021
13233,7/29/2021
8572,6/24/2021
8572,6/24/2021
9201,7/23/2021
11359,7/23/2021
13233,7/29/2021
13233,7/29/2021
8169,7/23/2021
12230,7/23/2021
12438,6/24/2021
12438,6/24/2021
13248,6/24/2021
10980,1/31/2021
7942,1/31/2021
7942,1/31/2021
13233,1/31/2021
13233,1/31/2021
13233,1/31/2021
13233,1/31/2021
10980,1/31/2021
1491,1/31/2021
1491,1/31/2021
1491,1/31/2021
4715,1/30/2021
4715,1/30/2021
14122,1/30/2021
14122,1/30/2021
12530,1/30/2021
12530,1/30/2021
9634,1/30/2021
9634,1/30/2021
6879,1/30/2021
6879,1/30/2021
13233,1/30/2021
13233,1/30/2021
2547,1/30/2021
2547,1/30/2021
10980,1/30/2021
10980,1/30/2021
9078,1/30/2021
4444,1/30/2021
4444,1/30/2021
7942,1/30/2021
13944,1/30/2021
13575,1/30/2021
13233,1/29/2021
13340,1/29/2021
7942,1/29/2021
362,1/29/2021
10980,1/29/2021
9624,1/29/2021
8220,1/29/2021
10363,1/29/2021
13248,6/24/2021
13127,1/30/2021
13127,1/30/2021
13882,1/30/2021
9078,1/30/2021
4444,1/29/2021
13882,1/30/2021
10980,1/30/2021
4715,1/30/2021
13944,1/30/2021
13575,1/30/2021
13575,1/28/2021
13575,1/28/2021
10917,1/29/2021
10917,1/29/2021
10917,1/29/2021
4444,1/29/2021
13233,1/29/2021
13340,1/29/2021
13340,1/29/2021
2642,1/29/2021
7942,1/29/2021
13127,1/29/2021
10980,1/29/2021
9624,1/29/2021
9624,1/29/2021
12438,1/29/2021
12438,1/29/2021
13127,1/29/2021
362,1/29/2021
10980,1/29/2021
10980,1/29/2021
9624,1/29/2021
10363,1/29/2021
11460,1/29/2021
11546,1/29/2021
4715,1/29/2021
11507,1/29/2021
11560,1/29/2021
13882,1/5/2021
110,1/5/2021
110,1/5/2021
110,1/5/2021
8220,1/5/2021
11498,1/5/2021
11498,1/5/2021
6879,1/5/2021
6879,1/5/2021
9624,1/5/2021
9624,1/5/2021
9082,1/5/2021
9082,1/5/2021
13340,1/5/2021
13340,1/5/2021
13340,1/5/2021
9422,1/5/2021
10980,1/5/2021
10980,1/5/2021
11359,1/5/2021
11359,1/5/2021
9558,1/5/2021
9558,1/5/2021
9558,1/5/2021
9558,1/5/2021
2642,1/5/2021
2642,1/5/2021
7942,1/5/2021
7942,1/5/2021
9921,1/5/2021
8220,1/27/2021
13944,1/27/2021
13944,1/27/2021
10980,1/27/2021
10980,1/27/2021
10980,1/27/2021
1605,1/27/2021
362,6/24/2021
8169,7/23/2021
12230,7/23/2021
13233,7/29/2021
7986,7/29/2021
11177,7/20/2021
14777,7/11/2021
794,1/27/2021
1491,1/27/2021
1491,1/27/2021
6879,1/27/2021
6879,1/27/2021
5877,1/27/2021
5877,1/27/2021
12230,6/24/2021
11559,6/24/2021
11559,6/24/2021
9634,6/24/2021
794,1/27/2021
5877,1/27/2021
10980,1/27/2021
10980,1/27/2021
4715,1/13/2021
9921,1/13/2021
977,1/13/2021
977,1/13/2021
8220,1/13/2021
8220,1/13/2021
8917,1/13/2021
8917,1/13/2021
13944,1/13/2021
13944,1/13/2021
13340,1/13/2021
13340,1/13/2021
13882,1/13/2021
13882,1/13/2021
11359,1/13/2021
11359,1/13/2021
5779,1/13/2021
9634,1/13/2021
9634,1/13/2021
13986,1/13/2021
13986,1/13/2021
2642,1/26/2021
13127,1/26/2021
13127,1/26/2021
7631,1/26/2021
13572,1/26/2021
10363,1/26/2021
10363,1/26/2021
6724,1/26/2021
6724,1/26/2021
13944,1/26/2021
13944,1/26/2021
13944,1/26/2021
977,1/26/2021
8917,1/26/2021
8917,1/26/2021
10840,1/26/2021
10840,1/26/2021
11546,1/26/2021
8328,1/26/2021
1491,1/26/2021
13233,1/26/2021
13233,1/26/2021
13127,1/25/2021
13127,1/25/2021
7631,1/25/2021
9558,1/25/2021
9078,1/25/2021
13882,1/25/2021
13882,1/25/2021
8169,6/24/2021
4444,1/25/2021
10363,1/25/2021
9078,1/25/2021
8220,1/25/2021
2642,1/25/2021
9634,6/24/2021
1491,1/25/2021
10363,1/25/2021
9558,1/25/2021
8328,6/24/2021
10917,6/24/2021
10917,6/24/2021
8328,6/24/2021
14233,7/23/2021
10917,6/24/2021
14233,7/23/2021
14233,7/23/2021
14777,7/29/2021
5361,7/29/2021
7986,7/30/2021
11559,7/30/2021
6879,8/2/2021
14849,8/2/2021
794,6/24/2021
12230,7/29/2021
14777,7/29/2021
14777,7/29/2021
8917,7/30/2021
2547,6/24/2021
2547,6/24/2021
2547,6/24/2021
9082,6/24/2021
13572,6/24/2021
1865,6/24/2021
1865,6/24/2021
13233,7/23/2021
2547,6/24/2021
10363,6/24/2021
10363,6/24/2021
9082,6/24/2021
10363,6/24/2021
13233,7/23/2021
5361,6/24/2021
1920,6/3/2021
1920,6/3/2021
5361,6/24/2021
9201,6/24/2021
709,6/24/2021
9201,6/24/2021
9201,6/24/2021
14777,6/24/2021
1920,6/3/2021
1920,6/3/2021
2440,7/23/2021
2440,7/23/2021
14399,7/27/2021
2642,2/19/2021
8917,2/19/2021
8917,2/19/2021
13944,2/19/2021
13944,2/19/2021
8597,2/19/2021
2642,2/19/2021
2642,2/19/2021
2493,2/19/2021
2493,2/19/2021
9634,2/19/2021
9634,2/19/2021
10980,2/19/2021
10980,2/19/2021
10980,2/19/2021
4715,2/19/2021
14122,2/19/2021
14122,2/19/2021
5269,2/19/2021
5269,2/19/2021
5269,2/19/2021
8220,2/19/2021
8220,2/19/2021
8220,2/19/2021
8220,2/19/2021
1605,2/19/2021
2547,2/20/2021
2547,2/20/2021
12438,2/20/2021
6879,2/20/2021
977,2/20/2021
13340,2/20/2021
1605,2/19/2021
13233,2/19/2021
14122,2/20/2021
2547,2/20/2021
12438,2/20/2021
9078,2/20/2021
1491,2/20/2021
13340,2/20/2021
13233,2/20/2021
2547,2/20/2021
4715,2/21/2021
10917,2/21/2021
10917,2/21/2021
13460,2/21/2021
13460,2/21/2021
8917,2/21/2021
13233,2/19/2021
2547,2/20/2021
12438,2/20/2021
6879,2/20/2021
11498,2/20/2021
977,2/20/2021
81,2/20/2021
9634,2/20/2021
2547,2/20/2021
9078,2/20/2021
9082,2/20/2021
9082,2/20/2021
1491,2/20/2021
1491,2/20/2021
11498,2/20/2021
81,2/20/2021
81,2/20/2021
4444,2/20/2021
4444,2/20/2021
9634,2/20/2021
13233,2/20/2021
6724,2/20/2021
2547,2/20/2021
2547,2/20/2021
2547,2/20/2021
8917,2/21/2021
7942,2/21/2021
7942,2/21/2021
10363,2/21/2021
10363,2/21/2021
1491,2/21/2021
1491,2/21/2021
9558,2/21/2021
9558,2/21/2021
9634,2/21/2021
9634,2/21/2021
4444,2/21/2021
4444,2/21/2021
5269,2/21/2021
5269,2/21/2021
13944,2/21/2021
13944,2/21/2021
14122,2/21/2021
10917,2/21/2021
10917,2/21/2021
7631,2/21/2021
5269,2/21/2021
5269,2/21/2021
709,2/18/2021
709,2/18/2021
11507,7/27/2021
8220,7/27/2021
12230,7/29/2021
2398,7/29/2021
8917,7/27/2021
14233,7/29/2021
8917,7/27/2021
14399,7/30/2021
13233,8/2/2021
11559,8/2/2021
14233,7/27/2021
5361,7/27/2021
7986,7/27/2021
5361,7/29/2021
81,7/30/2021
7019,2/2/2021
7019,2/2/2021
14233,7/27/2021
9624,2/1/2021
9624,2/1/2021
10980,2/1/2021
10980,2/1/2021
2547,2/1/2021
2547,2/1/2021
2547,2/1/2021
2547,2/1/2021
11560,2/1/2021
11560,2/1/2021
7942,2/1/2021
7942,2/1/2021
7942,2/1/2021
1605,2/1/2021
1605,2/1/2021
4715,2/1/2021
4715,2/1/2021
8220,2/1/2021
14122,2/1/2021
14122,2/1/2021
14122,2/1/2021
14122,2/1/2021
14122,2/1/2021
4444,2/2/2021
7942,2/2/2021
7019,2/1/2021
7019,2/1/2021
5361,7/27/2021
14122,2/1/2021
7942,2/2/2021
2642,2/2/2021
2642,2/2/2021
11460,2/2/2021
11460,2/2/2021
11460,2/2/2021
11460,2/2/2021
13233,2/2/2021
13233,2/2/2021
12438,2/2/2021
12438,2/2/2021
13572,2/2/2021
13572,2/2/2021
2398,2/2/2021
2398,2/2/2021
13944,2/2/2021
13127,2/2/2021
13127,2/2/2021
12438,2/2/2021
5269,2/2/2021
5269,2/2/2021
13944,2/2/2021
1605,2/2/2021
1605,2/2/2021
5877,2/3/2021
7942,2/3/2021
7942,2/3/2021
7942,2/3/2021
7942,2/3/2021
10980,2/3/2021
10980,2/3/2021
10980,2/3/2021
13233,2/3/2021
13233,2/3/2021
8220,2/3/2021
8220,2/3/2021
14122,2/3/2021
14122,2/3/2021
14122,2/3/2021
9078,2/3/2021
9078,2/3/2021
6879,2/3/2021
6879,2/3/2021
2547,2/3/2021
2547,2/3/2021
12530,2/3/2021
13655,2/3/2021
11559,7/27/2021
11559,7/27/2021
8169,7/27/2021
12230,7/27/2021
4715,2/3/2021
12530,2/3/2021
13127,2/4/2021
13127,2/4/2021
8169,7/27/2021
12230,7/27/2021
14233,7/29/2021
9634,7/29/2021
13680,7/29/2021
13655,2/3/2021
13987,2/4/2021
9634,7/29/2021
14491,7/29/2021
14491,7/29/2021
13680,7/29/2021
4444,2/3/2021
4444,2/3/2021
13987,2/4/2021
13575,2/4/2021
13575,2/4/2021
2642,2/4/2021
2642,2/4/2021
9634,2/4/2021
9634,2/4/2021
9634,2/4/2021
9558,2/4/2021
10980,2/4/2021
2547,2/4/2021
2547,2/4/2021
2547,2/4/2021
6879,2/4/2021
6879,2/4/2021
5269,2/4/2021
5269,2/4/2021
2398,2/4/2021
2398,2/4/2021
10363,2/4/2021
10363,2/4/2021
12438,7/13/2021
11507,7/13/2021
11507,7/13/2021
12438,7/13/2021
13680,7/27/2021
81,7/30/2021
11559,7/30/2021
12252,7/13/2021
5361,7/9/2021
8169,7/9/2021
81,7/9/2021
13680,7/27/2021
12530,7/13/2021
5361,7/9/2021
1640,7/27/2021
9634,7/27/2021
9634,7/27/2021
13944,2/28/2021
7942,2/28/2021
9078,2/5/2021
794,2/5/2021
13572,2/5/2021
9634,2/5/2021
8220,2/5/2021
2642,2/5/2021
7942,2/6/2021
7942,2/6/2021
81,2/6/2021
81,2/6/2021
81,2/6/2021
12530,2/6/2021
12530,2/6/2021
14122,2/6/2021
14122,2/6/2021
13882,2/6/2021
13882,2/6/2021
13233,2/6/2021
13233,2/6/2021
9558,2/6/2021
9558,2/6/2021
9078,2/6/2021
9078,2/6/2021
10980,2/6/2021
10980,2/6/2021
10980,2/6/2021
4715,2/6/2021
8572,2/6/2021
362,2/6/2021
362,2/6/2021
11359,2/6/2021
11359,2/6/2021
11359,2/6/2021
11359,2/6/2021
11359,2/6/2021
7942,2/7/2021
7942,2/7/2021
4715,2/7/2021
4715,2/7/2021
4715,2/7/2021
5779,2/7/2021
13127,2/7/2021
13127,2/7/2021
10363,2/7/2021
10363,2/7/2021
10363,2/7/2021
1512,2/7/2021
2642,2/7/2021
2642,2/7/2021
2642,2/7/2021
9634,2/7/2021
9634,2/7/2021
8917,2/7/2021
8917,2/7/2021
13944,2/7/2021
13944,2/7/2021
13460,2/7/2021
13460,2/7/2021
13460,2/7/2021
10980,2/8/2021
10917,2/8/2021
10917,2/8/2021
11560,2/8/2021
11560,2/8/2021
794,2/8/2021
794,2/8/2021
14122,2/8/2021
14122,2/8/2021
2642,2/8/2021
2642,2/8/2021
8220,2/8/2021
8220,2/8/2021
7942,2/8/2021
7942,2/8/2021
11359,2/8/2021
81,2/8/2021
12530,2/8/2021
12530,2/8/2021
5269,2/8/2021
5269,2/8/2021
5269,2/8/2021
14122,2/8/2021
14122,2/8/2021
14122,2/8/2021
13233,2/8/2021
13233,2/8/2021
13944,2/8/2021
13944,2/8/2021
13944,2/8/2021
6879,2/8/2021
10917,7/13/2021
13340,7/13/2021
2846,7/27/2021
6879,2/8/2021
9078,2/8/2021
9078,2/8/2021
4715,2/9/2021
14399,7/27/2021
9558,7/13/2021
14399,7/13/2021
12230,7/9/2021
2398,7/9/2021
12252,7/9/2021
6879,2/8/2021
9078,2/8/2021
4717,2/9/2021
8220,2/9/2021
12438,2/9/2021
12438,2/9/2021
14122,2/9/2021
4444,6/15/2021
4444,6/15/2021
13680,6/9/2021
11560,2/8/2021
4717,2/9/2021
8917,2/9/2021
4715,2/9/2021
4717,2/9/2021
4781,2/9/2021
4781,2/9/2021
4781,2/9/2021
7942,2/11/2021
7942,2/11/2021
7942,2/11/2021
14122,2/11/2021
14122,2/11/2021
8917,2/11/2021
8917,2/11/2021
13460,2/11/2021
13460,2/11/2021
13233,2/11/2021
13233,2/11/2021
9634,2/11/2021
9634,2/11/2021
9634,2/11/2021
9634,2/11/2021
13944,2/11/2021
13944,2/11/2021
5269,2/11/2021
5269,2/11/2021
4717,2/11/2021
4717,2/11/2021
4717,2/11/2021
5648,2/11/2021
5648,2/11/2021
12530,2/11/2021
12530,2/11/2021
5391,2/11/2021
5391,2/11/2021
7942,2/12/2021
7942,2/12/2021
7942,2/12/2021
7942,2/12/2021
5877,2/12/2021
5877,2/12/2021
5877,2/12/2021
4444,2/12/2021
4444,2/12/2021
14122,2/12/2021
14122,2/12/2021
13340,2/12/2021
4444,6/15/2021
13680,6/9/2021
9475,6/9/2021
13340,2/12/2021
13340,2/12/2021
13340,2/12/2021
10917,2/12/2021
10917,2/12/2021
10917,2/12/2021
794,2/12/2021
794,2/12/2021
794,2/12/2021
2547,2/12/2021
4715,2/12/2021
9634,2/12/2021
9634,2/12/2021
2398,2/12/2021
2398,2/12/2021
13127,2/12/2021
13127,2/12/2021
7942,2/12/2021
7942,2/12/2021
7942,2/12/2021
4715,2/12/2021
4715,2/12/2021
13233,2/13/2021
13233,2/13/2021
11560,2/13/2021
4444,6/15/2021
9475,6/9/2021
81,6/9/2021
2547,2/12/2021
2547,2/12/2021
8220,2/12/2021
13127,2/12/2021
13233,2/13/2021
13127,2/13/2021
13127,2/13/2021
13127,2/13/2021
6879,2/13/2021
6879,2/13/2021
11359,2/13/2021
4283,2/13/2021
10363,2/13/2021
10363,2/13/2021
13340,2/13/2021
13340,2/13/2021
13340,2/13/2021
10917,2/13/2021
10917,2/13/2021
10917,2/13/2021
4444,2/13/2021
4444,2/13/2021
4715,2/13/2021
362,2/13/2021
362,2/13/2021
362,2/13/2021
362,2/13/2021
362,2/13/2021
362,2/13/2021
1491,2/14/2021
1491,2/14/2021
81,2/14/2021
81,2/14/2021
5269,2/14/2021
5269,2/14/2021
13233,2/14/2021
13233,2/14/2021
4715,2/14/2021
4715,2/14/2021
13340,2/14/2021
13340,2/14/2021
9634,2/14/2021
9634,2/14/2021
10980,2/14/2021
10980,2/14/2021
2642,2/14/2021
2642,2/14/2021
8220,2/14/2021
2398,2/14/2021
2398,2/14/2021
4444,2/14/2021
4444,2/14/2021
4444,2/14/2021
2547,2/14/2021
2547,2/14/2021
2547,2/14/2021
1605,2/14/2021
1605,2/14/2021
14122,2/15/2021
14122,2/15/2021
14122,2/15/2021
11241,2/15/2021
11241,2/15/2021
6182,2/15/2021
11359,2/15/2021
4283,2/15/2021
10189,2/15/2021
7204,2/15/2021
8220,2/15/2021
11560,2/15/2021
11560,2/15/2021
5269,2/15/2021
5269,2/15/2021
10980,2/15/2021
10980,2/15/2021
10980,2/15/2021
10917,2/15/2021
10917,2/15/2021
10189,2/15/2021
7204,2/15/2021
9078,2/15/2021
5269,2/15/2021
5269,2/15/2021
362,2/15/2021
362,2/15/2021
362,2/15/2021
9624,2/15/2021
9624,2/15/2021
10980,2/15/2021
10980,2/15/2021
10980,2/15/2021
8220,2/15/2021
8220,2/15/2021
13127,2/15/2021
13127,2/15/2021
9475,6/9/2021
13127,2/15/2021
1605,2/16/2021
1605,2/16/2021
6879,2/16/2021
6879,2/16/2021
12438,2/16/2021
12438,2/16/2021
7942,2/16/2021
7942,2/16/2021
7942,2/16/2021
7942,2/16/2021
7942,2/16/2021
2642,2/16/2021
2642,2/16/2021
5877,2/16/2021
5877,2/16/2021
7942,2/17/2021
7942,2/17/2021
7942,2/17/2021
14122,2/17/2021
14122,2/17/2021
14122,2/17/2021
14122,2/17/2021
4715,2/17/2021
8572,2/17/2021
3907,2/17/2021
2547,2/17/2021
2547,2/17/2021
2547,2/17/2021
13233,2/17/2021
13233,2/17/2021
13233,2/17/2021
12530,2/17/2021
12530,2/17/2021
81,2/17/2021
81,2/17/2021
8917,2/17/2021
8917,2/17/2021
8220,2/17/2021
11498,2/17/2021
11498,2/17/2021
11498,2/17/2021
13944,2/17/2021
13944,2/17/2021
13944,2/17/2021
2398,2/18/2021
2398,2/18/2021
9634,2/18/2021
9634,2/18/2021
9634,2/18/2021
14122,2/18/2021
14122,2/18/2021
11498,2/18/2021
11498,2/18/2021
11498,2/18/2021
7942,2/18/2021
13680,2/18/2021
13680,2/18/2021
4715,2/22/2021
4715,2/22/2021
6879,2/22/2021
13233,2/22/2021
10980,2/22/2021
9201,6/9/2021
5361,6/9/2021
7942,2/18/2021
7942,2/18/2021
4715,2/22/2021
14122,2/22/2021
6879,2/22/2021
13233,2/22/2021
8220,2/22/2021
362,2/22/2021
362,2/22/2021
9078,2/22/2021
9078,2/22/2021
10980,2/22/2021
10980,2/22/2021
977,2/22/2021
12530,2/22/2021
12530,2/22/2021
12530,2/22/2021
709,2/22/2021
709,2/22/2021
13340,2/22/2021
13340,2/22/2021
11498,2/22/2021
11498,2/22/2021
12530,2/23/2021
12530,2/23/2021
13233,2/23/2021
13233,2/23/2021
362,2/23/2021
362,2/23/2021
362,2/23/2021
2398,2/23/2021
2398,2/23/2021
9201,6/9/2021
5361,6/9/2021
7986,7/9/2021
81,6/9/2021
5269,7/26/2021
8220,7/9/2021
1640,7/26/2021
11559,7/30/2021
11559,7/30/2021
1920,6/9/2021
5361,6/9/2021
10917,6/9/2021
8220,6/9/2021
13340,6/9/2021
13340,7/9/2021
6942,7/26/2021
11559,7/30/2021
13233,8/2/2021
1920,6/9/2021
13248,6/9/2021
13340,7/9/2021
13752,6/9/2021
13752,6/9/2021
1512,6/7/2021
1491,6/7/2021
12438,7/9/2021
14570,7/26/2021
11559,6/9/2021
13680,6/7/2021
14370,7/9/2021
14570,7/26/2021
11359,7/26/2021
11559,7/30/2021
5269,7/30/2021
11559,6/9/2021
13680,6/7/2021
12530,6/7/2021
6590,7/9/2021
11559,6/9/2021
11559,7/9/2021
11559,7/9/2021
11559,7/9/2021
2398,6/7/2021
7631,7/9/2021
10917,7/9/2021
2846,7/26/2021
15159,7/26/2021
9201,6/7/2021
13976,6/7/2021
10917,7/9/2021
2846,7/26/2021
11359,7/26/2021
11559,7/26/2021
11559,7/26/2021
5361,7/30/2021
11559,8/2/2021
11559,8/2/2021
11559,8/2/2021
14233,8/2/2021
1491,6/7/2021
12530,6/7/2021
12530,6/7/2021
10917,7/9/2021
10917,7/9/2021
11359,7/26/2021
13680,7/26/2021
13680,7/26/2021
5361,7/30/2021
11559,8/2/2021
14233,8/2/2021
13976,6/7/2021
12230,7/9/2021
12530,6/14/2021
12530,6/14/2021
9475,6/14/2021
13930,6/14/2021
9475,6/14/2021
11559,6/14/2021
5269,7/7/2021
11559,7/26/2021
11559,7/26/2021
11559,7/26/2021
12230,7/26/2021
12230,7/26/2021
11559,6/14/2021
11559,6/14/2021
8220,7/7/2021
1512,7/30/2021
10363,6/14/2021
10363,6/14/2021
12230,7/7/2021
709,7/7/2021
8169,7/7/2021
10363,6/14/2021
13340,6/14/2021
5269,6/14/2021
5269,6/14/2021
5648,6/14/2021
12230,7/7/2021
9634,6/14/2021
13233,6/14/2021
8169,7/7/2021
4715,7/7/2021
11559,7/7/2021
8169,7/26/2021
13233,6/14/2021
5269,6/14/2021
5361,6/14/2021
5361,6/14/2021
13680,7/7/2021
8169,7/26/2021
14233,7/30/2021
12438,8/2/2021
3822,7/7/2021
14491,7/26/2021
14233,6/11/2021
11559,7/7/2021
14491,7/26/2021
14233,6/11/2021
11559,7/7/2021
9475,6/11/2021
12530,6/11/2021
12530,6/11/2021
11559,6/11/2021
9634,7/7/2021
14233,7/30/2021
12230,7/30/2021
10363,6/11/2021
11559,6/11/2021
5361,7/7/2021
10363,6/11/2021
2642,6/11/2021
13233,6/11/2021
362,6/11/2021
10363,6/11/2021
6879,6/11/2021
9634,6/11/2021
13233,6/11/2021
5361,7/7/2021
709,6/10/2021
1865,6/10/2021
1865,6/10/2021
709,6/10/2021
81,6/10/2021
5361,7/7/2021
12230,7/30/2021
9201,6/10/2021
81,6/10/2021
13340,6/10/2021
9475,6/10/2021
9201,6/10/2021
1640,7/7/2021
9634,6/10/2021
2642,7/7/2021
8220,7/7/2021
13340,6/10/2021
10917,6/10/2021
10917,6/10/2021
9082,6/10/2021
9082,6/10/2021
14578,7/7/2021
8597,7/7/2021
9082,6/10/2021
8597,7/7/2021
8169,7/30/2021
8169,7/30/2021
12230,6/22/2021
8572,6/22/2021
9634,6/22/2021
9634,6/22/2021
9082,6/22/2021
9082,6/22/2021
9634,6/22/2021
10917,6/22/2021
12530,6/22/2021
8597,6/16/2021
362,6/15/2021
13976,6/15/2021
7770,6/7/2021
14233,6/7/2021
8597,6/7/2021
5361,6/7/2021
9082,6/22/2021
9634,6/22/2021
8597,6/16/2021
8597,6/16/2021
8597,6/16/2021
13680,6/15/2021
13233,6/15/2021
11559,6/15/2021
8597,6/7/2021
709,6/22/2021
10917,6/22/2021
10917,6/22/2021
8572,6/22/2021
8572,6/22/2021
362,6/15/2021
13233,6/15/2021
11559,6/15/2021
7770,6/7/2021
14233,6/7/2021
8597,6/7/2021
10363,6/7/2021
8572,6/22/2021
14849,6/22/2021
5361,6/22/2021
5361,6/22/2021
5361,6/22/2021
8597,7/7/2021
13680,6/15/2021
11559,6/22/2021
11559,6/15/2021
11559,6/22/2021
14849,6/22/2021
12530,6/22/2021
10917,7/7/2021
11559,6/15/2021
2547,6/7/2021
2547,6/7/2021
7770,6/7/2021
7770,6/7/2021
10363,6/7/2021
14849,6/22/2021
4305,6/15/2021
1491,6/15/2021
14233,6/7/2021
13340,6/22/2021
3222,6/22/2021
1920,6/22/2021
14233,6/7/2021
5361,6/7/2021
1491,6/22/2021
9201,6/22/2021
81,6/22/2021
8597,7/20/2021
8597,7/20/2021
14233,7/20/2021
12230,6/22/2021
8169,6/22/2021
14233,6/22/2021
1920,6/22/2021
9082,6/22/2021
9201,6/22/2021
81,6/22/2021
14233,6/22/2021
8597,7/20/2021
14233,7/20/2021
13680,7/20/2021
9078,2/27/2021
9078,2/27/2021
8220,2/27/2021
7942,2/27/2021
7942,2/27/2021
7942,2/27/2021
9082,2/27/2021
9082,2/27/2021
1491,2/27/2021
5269,2/27/2021
81,2/27/2021
81,2/27/2021
13127,2/27/2021
8917,2/27/2021
8917,2/27/2021
10980,2/28/2021
10980,2/28/2021
14233,2/28/2021
2398,2/27/2021
977,2/23/2021
14233,7/20/2021
13680,7/20/2021
4444,2/27/2021
4444,2/27/2021
1491,2/27/2021
1491,2/27/2021
1491,2/27/2021
12530,2/27/2021
11498,2/27/2021
11498,2/27/2021
11498,2/27/2021
11559,7/20/2021
11559,7/20/2021
14491,7/20/2021
8169,7/20/2021
6187,7/20/2021
12230,7/20/2021
9558,7/26/2021
12530,2/27/2021
12530,2/27/2021
5269,2/27/2021
5269,2/27/2021
5269,2/27/2021
2398,2/27/2021
2398,2/27/2021
2398,2/27/2021
6879,2/27/2021
6879,2/27/2021
13127,2/27/2021
709,2/27/2021
709,2/27/2021
9558,2/27/2021
9558,2/27/2021
9558,2/27/2021
10980,2/28/2021
14233,2/28/2021
4715,2/27/2021
5269,2/27/2021
5269,2/27/2021
2398,2/27/2021
81,2/27/2021
81,2/27/2021
5269,2/23/2021
5269,2/23/2021
709,2/23/2021
709,2/23/2021
4444,2/23/2021
4444,2/23/2021
7942,2/23/2021
7942,2/23/2021
2642,2/23/2021
4444,2/24/2021
4444,2/24/2021
4444,2/24/2021
8917,2/24/2021
4444,2/23/2021
9082,2/23/2021
9082,2/23/2021
9082,2/23/2021
2642,2/23/2021
2642,2/23/2021
8917,2/24/2021
2398,2/24/2021
2398,2/24/2021
13944,2/24/2021
13944,2/24/2021
11359,2/24/2021
9624,2/24/2021
9624,2/24/2021
1605,2/24/2021
1605,2/24/2021
9078,2/24/2021
7942,2/24/2021
7942,2/24/2021
794,2/24/2021
794,2/24/2021
794,2/24/2021
2547,2/24/2021
2547,2/24/2021
13680,2/24/2021
13680,2/24/2021
13233,2/25/2021
13233,2/25/2021
8220,2/25/2021
9078,2/25/2021
5269,7/12/2021
11559,7/20/2021
7631,7/20/2021
12230,7/20/2021
9078,2/25/2021
1605,2/25/2021
1605,2/25/2021
11498,2/25/2021
11498,2/25/2021
10363,2/25/2021
10363,2/25/2021
13127,2/25/2021
13127,2/25/2021
13127,2/25/2021
709,2/25/2021
709,2/25/2021
9634,2/25/2021
9634,2/25/2021
9634,2/25/2021
2642,2/25/2021
11507,2/25/2021
4715,2/25/2021
7942,2/25/2021
7942,2/25/2021
7942,2/25/2021
9082,2/25/2021
9082,2/25/2021
10917,2/26/2021
10917,2/26/2021
9624,2/26/2021
13944,2/26/2021
4444,2/26/2021
7942,2/26/2021
7942,2/26/2021
7942,2/26/2021
13127,2/26/2021
13127,2/26/2021
9078,2/26/2021
9078,2/26/2021
9078,2/26/2021
2642,2/26/2021
2642,2/26/2021
12471,2/26/2021
13233,2/25/2021
13233,2/25/2021
9634,2/25/2021
9634,2/25/2021
5269,2/28/2021
5269,2/28/2021
709,2/27/2021
13233,2/28/2021
13233,2/28/2021
7631,7/20/2021
11559,7/20/2021
709,7/20/2021
709,7/20/2021
14491,7/20/2021
6187,7/20/2021
8169,7/20/2021
10534,7/20/2021
14233,2/27/2021
709,2/26/2021
709,2/26/2021
7942,2/28/2021
7942,2/28/2021
13233,2/25/2021
13680,2/28/2021
13680,2/28/2021
14233,2/28/2021
14233,2/28/2021
709,2/27/2021
4444,2/28/2021
4444,2/28/2021
2398,2/28/2021
2398,2/28/2021
2547,2/28/2021
2547,2/28/2021
794,2/28/2021
794,2/28/2021
977,3/8/2021
13340,3/8/2021
10917,3/8/2021
5269,3/8/2021
